model,price,reviews,url,vendor
Roteador Wi-fi Intelbras Gf 1200 Dual AC 1200 Mbps 4 Antenas,"R$ 241,03",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-intelbras-gf-1200-dual-ac-1200-mbps-4-antenas,
Roteador Wifi 300mbps 2 Antenas N301 - Tenda,"R$ 90,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-300mbps-2-antenas-n301-tenda,
VRP300 300Mbps Mini Wifi Repetidor 3G WiFi Router 2.1A Carregador eu Plug,"R$ 307,87",,https://www.buscape.com.br/modem-e-roteador/vrp300-300mbps-mini-wifi-repetidor-3g-wifi-router-2-1a-carregador-eu-plug,
Roteador Wireless 300Mbps Tenda N301P Preset Com 2-Antenas,"R$ 63,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300mbps-tenda-n301p-preset-com-2-antenas,
Roteador Intelbras RF 301K 300mbps 2 Antenas - 4 Portas,"R$ 125,10",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-rf-301k-300mbps-2-antenas-4-portas,
Mini Roteador Linksys Next-Gen Ac Dual-Band Ac600 Usb,"R$ 986,68",,https://www.buscape.com.br/modem-e-roteador/mini-roteador-linksys-next-gen-ac-dual-band-ac600-usb,
Repetidor Wi-Fi Sem Fio Inova Rou-6002,"R$ 131,48",,https://www.buscape.com.br/modem-e-roteador/repetidor-wi-fi-sem-fio-inova-rou-6002,
Mikrotik Routerboard Rb 750P-Pbr2 L4,"R$ 889,08",,https://www.buscape.com.br/modem-e-roteador/mikrotik-routerboard-rb-750p-pbr2-l4,
Roteador Wireless Tl-wr949n 450mbps 3 Antenas Tp-link,"R$ 162,96",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tl-wr949n-450mbps-3-antenas-tp-link,
Roteador Wireless Intelbras Twibifast Mesh 2 Unidades 4750071,"R$ 470,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-twibifast-mesh-2-unidades-4750071,
Roteador HUAWEI Wi-Fi AC1200 - WS5200,"R$ 290,00",,https://www.buscape.com.br/modem-e-roteador/roteador-huawei-wi-fi-ac1200-ws5200,
Roteador Externo Amplimax 4g Voz - Eprl12 Elsys,"R$ 567,46",,https://www.buscape.com.br/modem-e-roteador/roteador-externo-amplimax-4g-voz-eprl12-elsys,
AC1200,"R$ 175,90",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mbps-867-asus-ac1200,Asus
Roteador Externo 4g com Voz Amplimax - Eprl12 Elsys,"R$ 566,99",,https://www.buscape.com.br/modem-e-roteador/roteador-externo-4g-com-voz-amplimax-eprl12-elsys,
Roteador Wireless Intelbras Mesh Twibi Fast,"R$ 192,86",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-mesh-twibi-fast,
Roteador Netgear 16-Port 10/100/1000 Mbps Gigabit Smart Mana,"R$ 5.922,65",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-16-port-10-100-1000-mbps-gigabit-smart-mana,
Roteador Tenda Ac8 Wireless 1200Mbps Dual Band Ac 4 Antenas 6Dbi Gigabit,"R$ 202,52",,https://www.buscape.com.br/modem-e-roteador/roteador-tenda-ac8-wireless-1200mbps-dual-band-ac-4-antenas-6dbi-gigabit,
Roteador Intelbras Hotspot 300 Wifi Com Checkin Facebook Ap,"R$ 209,90",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-hotspot-300-wifi-com-checkin-facebook-ap,
"Roteador Intelbras Twibi Giga Mesh Rede AC Dual Band 2,4 5Ghz Modulo","R$ 375,90",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-twibi-giga-mesh-rede-ac-dual-band-2-4-5ghz-modulo,
Terminal TP-LINK GPON 1 Porta Gigabit TX-6610 - TPL0490,"R$ 129,90",,https://www.buscape.com.br/modem-e-roteador/terminal-tp-link-gpon-1-porta-gigabit-tx-6610-tpl0490,
Roteador Tenda AC5 D. Band Wi-Fi AC1200 4 Ant 5dBi - PN # AC5,"R$ 230,30",,https://www.buscape.com.br/modem-e-roteador/roteador-tenda-ac5-d-band-wi-fi-ac1200-4-ant-5dbi-pn-ac5,
Roteador Wifi 1200Mbps Com 2 Mesh 3 Mw3 Tenda,"R$ 433,20",,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-1200mbps-com-2-mesh-3-mw3-tenda,
Access Point Ubiquiti Uap-Ac-Lite - Homologado + Nfe,"R$ 693,31",,https://www.buscape.com.br/modem-e-roteador/access-point-ubiquiti-uap-ac-lite-homologado-nfe,
Roteador Wireless Intelbras RF301KCKD 300MPBS Custom,"R$ 94,16",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-rf301kckd-300mpbs-custom,
Mikrotik Routerboard Rb 750R2 Hex Lite 850Mhz 64Mb L4,"R$ 335,00",,https://www.buscape.com.br/modem-e-roteador/mikrotik-routerboard-rb-750r2-hex-lite-850mhz-64mb-l4,
Roteador Load-Balance 1 Wan +1 Lan + 3 Wan/Lan Alternaveis Tl-R470T+ Smb,,,https://www.buscape.com.br/modem-e-roteador/roteador-load-balance-1-wan-1-lan-3-wan-lan-alternaveis-tl-r470t-smb,
APR-2410,"R$ 121,69",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-150-mbps-apr-2410-aquario,Aquário
Roteador Tp-Link Ec220-G5,"R$ 233,98",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-ec220-g5,
Extensor Sinal Wi-Fi Powerline TP-link TL-WPA4220 1 Unidade,"R$ 242,89",,https://www.buscape.com.br/modem-e-roteador/extensor-sinal-wi-fi-powerline-tp-link-tl-wpa4220-1-unidade,
Modem Wifi 4G Heptaband MD-4000 Aquario,"R$ 546,24",,https://www.buscape.com.br/modem-e-roteador/modem-wifi-4g-heptaband-md-4000-aquario,
TL-WR841HP,"R$ 244,17",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300-mbps-tl-wr841hp-tp-link,TP-Link
Roteador Tp-Link Ac1200 Wifi Dual C50 1200Mbps 4 Antenas,"R$ 176,32",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-ac1200-wifi-dual-c50-1200mbps-4-antenas,
Roteador Tp-Link Tl-Wr949N 450Mbps 5Dbi,"R$ 121,97",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-tl-wr949n-450mbps-5dbi,
Roteador Wireless Gigabit C/ Usb Dual Band 2.4/5Ghz Ac1200 C/ Função Preset Archer C5W,"R$ 307,14",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-gigabit-c-usb-dual-band-2-4-5ghz-ac1200-c-funcao-preset-archer-c5w,
Mikrotik Routerboard Rb 2011Uias-Rm L5,"R$ 900,00",,https://www.buscape.com.br/modem-e-roteador/mikrotik-routerboard-rb-2011uias-rm-l5,
AC12,"R$ 190,18",,https://www.buscape.com.br/modem-e-roteador/roteador-867-mbps-mercusys-ac12,Mercusys
"Roteador Wireless TP-Link EC220-G5, Dual Band (2.4Ghz/5Ghz), AC1200, Gigabit, 4 Antenas Fixas","R$ 248,64",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-ec220-g5-dual-band-2-4ghz-5ghz-ac1200-gigabit-4-antenas-fixas,
Roteador Multilaser Gigabit AC1200 High Power - RE017,"R$ 230,00",,https://www.buscape.com.br/modem-e-roteador/roteador-multilaser-gigabit-ac1200-high-power-re017,
Repetidor Extensor Amplificador De Sinal Wifi,"R$ 59,22",,https://www.buscape.com.br/modem-e-roteador/repetidor-extensor-amplificador-de-sinal-wifi,
Sistema Wi-Fi Mesh Intelbras Twibi Giga Pack 2 Unidades,"R$ 633,51",,https://www.buscape.com.br/modem-e-roteador/sistema-wi-fi-mesh-intelbras-twibi-giga-pack-2-unidades,
Extensor Repetidor de Sinal WiFi 300Mbps 3 Antenas Mercusys MW300RE,"R$ 83,61",,https://www.buscape.com.br/modem-e-roteador/extensor-repetidor-de-sinal-wifi-300mbps-3-antenas-mercusys-mw300re,
Repetidor Universal Tplink Re200 Dualband 750Mbps - Re200,"R$ 151,33",,https://www.buscape.com.br/modem-e-roteador/repetidor-universal-tplink-re200-dualband-750mbps-re200,
Extensor de Alcance Wi-Fi D-Link DAP-1610 AC1200 - 2.4 GHz e 5 GHz Repetidor de Sinal e Access Point,"R$ 270,89",,https://www.buscape.com.br/modem-e-roteador/extensor-de-alcance-wi-fi-d-link-dap-1610-ac1200-2-4-ghz-e-5-ghz-repetidor-de-sinal-e-access-point,
RT-AX82U,"R$ 1.299,90",,https://www.buscape.com.br/modem-e-roteador/roteador-asus-rt-ax82u-2-4ghz-5-0ghz-dual-band-quantidade-de-antenas-externas-4,Asus
Repetidor De Sinal Wifi Wireless Expansor Roteador 300mbps,"R$ 57,24",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wifi-wireless-expansor-roteador-300mbps,
Roteador Wireless Mesh Ac1200 Deco E4 Pack 2,"R$ 583,81",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mesh-ac1200-deco-e4-pack-2,
Roteador Wireless Tenda AC15 1900Mbps Dual Band Gamer AC 3 Antenas,"R$ 547,27",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tenda-ac15-1900mbps-dual-band-gamer-ac-3-antenas,
Roteador Mikrotik - Routerboard Rb750 Gr3 Hex 880Mhz 256Mb,"R$ 444,81",,https://www.buscape.com.br/modem-e-roteador/roteador-mikrotik-routerboard-rb750-gr3-hex-880mhz-256mb,
Roteador Wireless Intelbras RF 301K 300MBPS,"R$ 119,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-rf-301k-300mbps,
Roteador Gigabit 2.4/5Ghz Ac1200Mbps Re015,"R$ 187,34",,https://www.buscape.com.br/modem-e-roteador/roteador-gigabit-2-4-5ghz-ac1200mbps-re015,
RE057,"R$ 42,90",,https://www.buscape.com.br/modem-e-roteador/roteador-150-mbps-multilaser-re057,Multilaser
Roteador MERCUSYS Wireless Dual Band Gigabit AC1900 MR50G,"R$ 322,05",,https://www.buscape.com.br/modem-e-roteador/roteador-mercusys-wireless-dual-band-gigabit-ac1900-mr50g,
Roteador Tp-Link Deco M4 Wireless Ac1200 Sistema Mesh 3 Pack,"R$ 1.002,21",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-deco-m4-wireless-ac1200-sistema-mesh-3-pack,
Roteador TP-Link Wi-Fi Dual Band AC750 - Archer C21,"R$ 139,16",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wi-fi-dual-band-ac750-archer-c21,
Repetidor Roteador Wireless-N Sinal Wifi Repeater 300Mbps,"R$ 63,00",,https://www.buscape.com.br/modem-e-roteador/repetidor-roteador-wireless-n-sinal-wifi-repeater-300mbps,
Repetidor De Sinal Tp-link Re505x Ax1500 Wi-fi 6 Dual Band One Mesh com 2 antenas,"R$ 669,00",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-tp-link-re505x-ax1500-wi-fi-6-dual-band-one-mesh-com-2-antenas,
Amplimax - link 4G elsys roteador antena internet rural,"R$ 606,32",,https://www.buscape.com.br/modem-e-roteador/amplimax-link-4g-elsys-roteador-antena-internet-rural,
Roteador Tp-Link Archer Ac750 C21 Dual-Band 750Mbps,"R$ 120,11",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-ac750-c21-dual-band-750mbps,
Roteador Wireless D-Link MU-MIMO Gigabit AC1200 1200Mbps 6 Antenas Smart Beam QoS - DIR-846,"R$ 240,76",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-d-link-mu-mimo-gigabit-ac1200-1200mbps-6-antenas-smart-beam-qos-dir-846,
Roteador tp-link Wireless AC2200 - Deco M9 plus (2-PACK),"R$ 1.439,00",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-ac2200-deco-m9-plus-2-pack,
Roteador Tp-Link Wireless 300Mbps Tl-Wr840N 6.0 Agile,"R$ 107,19",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-300mbps-tl-wr840n-6-0-agile,
N301,"R$ 44,32",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mbps-tenda-n301,Tenda
"Roteador Mesh Cosmo Ac1200 2 Peças Dual Band 5Ghz 867 Mbps, 2.4Ghz 300 Mbps","R$ 328,90",,https://www.buscape.com.br/modem-e-roteador/roteador-mesh-cosmo-ac1200-2-pecas-dual-band-5ghz-867-mbps-2-4ghz-300-mbps,
WOM 5A MiMo,"R$ 332,16",,https://www.buscape.com.br/modem-e-roteador/access-point-roteador-intelbras-wom-5a-mimo,Intelbras
"Repetidor de wi-fi, 5ghz, 1200mbps, roteador, amplificador de sinal, 2.4 ghz, longo alcance,","R$ 120,94",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-wi-fi-5ghz-1200mbps-roteador-amplificador-de-sinal-2-4-ghz-longo-alcance,
IWE3000N,"R$ 132,91",,https://www.buscape.com.br/modem-e-roteador/repetidor-access-point-300-mbps-intelbras,Intelbras
Roteador Wifi 300MBPS N301 TENDA,"R$ 71,54",,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-300mbps-n301-tenda,
Roteador TP-LINK wireless ARCHER C7 AC1750 V5,"R$ 455,90",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-archer-c7-ac1750-v5,
Repetidor Intelbras Iwe 3001 Amplia Sinal Wifi,"R$ 218,36",,https://www.buscape.com.br/modem-e-roteador/repetidor-intelbras-iwe-3001-amplia-sinal-wifi,
Roteador Multilaser Gigabit Ac2600 Wireless 8 Antenas -Re016,"R$ 294,13",,https://www.buscape.com.br/modem-e-roteador/roteador-multilaser-gigabit-ac2600-wireless-8-antenas-re016,
Roteador TP-Link Wi-Fi 6 AX1500 – Archer AX10,"R$ 463,59",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wi-fi-6-ax1500-archer-ax10,
Roteador Gigabit Dual Band Ac1200 Ac12G Mercusys Pc Gamer,"R$ 190,18",,https://www.buscape.com.br/modem-e-roteador/roteador-gigabit-dual-band-ac1200-ac12g-mercusys-pc-gamer,
Roteador D-Link 300Mbps 2 Antenas  5 Portas - Dir-615/Z,"R$ 77,91",,https://www.buscape.com.br/modem-e-roteador/roteador-d-link-300mbps-2-antenas-5-portas-dir-615-z,
Roteador Wireless TP-Link TL-MR3420 3G 4G 300mbps,,,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-tl-mr3420-3g-4g-300mbps,
"ROTEADOR MESH COSMO AC1200 2 PEçAS DUAL BAND (5GHZ 867 MBPS, 2.4GHZ 300 MBPS) - RE010","R$ 314,91",,https://www.buscape.com.br/modem-e-roteador/roteador-mesh-cosmo-ac1200-2-pecas-dual-band-5ghz-867-mbps-2-4ghz-300-mbps-re010,
Twibi Fast,"R$ 369,51",,https://www.buscape.com.br/modem-e-roteador/kit-sistema-wi-fi-mesh-intelbras-4750071-twibi-fast-9w,Intelbras
"Roteador Deco HC4 TP-Link Kit C/2 AC1200 Wireless Dual Band 2,4/5Ghz Gigabit","R$ 674,30",,https://www.buscape.com.br/modem-e-roteador/roteador-deco-hc4-tp-link-kit-c-2-ac1200-wireless-dual-band-2-4-5ghz-gigabit,
Access Point Wireless Gigabit Mu-Mimo Montável Em Teto 2.4Ghz E 5Ghz Ac1750 Eap245 Smb,"R$ 1.011,91",,https://www.buscape.com.br/modem-e-roteador/access-point-wireless-gigabit-mu-mimo-montavel-em-teto-2-4ghz-e-5ghz-ac1750-eap245-smb,
Repetidor De Sinal Wi-fi 600mbps Amplificador Wifi,"R$ 67,67",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wi-fi-600mbps-amplificador-wifi,
"Roteador Wireless Intelbras W4-300F,  300mbps, 3 Portas LAN, 2 Antenas","R$ 98,10",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-w4-300f-300mbps-3-portas-lan-2-antenas,
Repetidor De Sinal Amplificador Wifi 2800mbps 4 Antenas,"R$ 108,00",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-amplificador-wifi-2800mbps-4-antenas,
"Repetidor de sinal de wifi, sem fio, 5ghz, extensor, 1200mbps, amplificador de sinal de longo","R$ 49,81",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-de-wifi-sem-fio-5ghz-extensor-1200mbps-amplificador-de-sinal-de-longo,
Archer C5400,"R$ 1.560,24",,https://www.buscape.com.br/modem-e-roteador/roteador-2167-mbps-tp-link-archer-c5400,TP-Link
Roteador Mercusys MW301R ,"R$ 64,68",,https://www.buscape.com.br/modem-e-roteador/roteador-mercusys-mw301r,
Roteador Ac1200 Mesh Deco E4 - 2 Pack,"R$ 565,20",,https://www.buscape.com.br/modem-e-roteador/roteador-ac1200-mesh-deco-e4-2-pack,
Mikrotik cloud core router CCR1036-12G-4S-EM,"R$ 8.551,65",,https://www.buscape.com.br/modem-e-roteador/mikrotik-cloud-core-router-ccr1036-12g-4s-em,
Para Xiaomi Router 4A sem fio Dual Band WiFi repetidor de sinal de rede Extender,"R$ 120,49",,https://www.buscape.com.br/modem-e-roteador/para-xiaomi-router-4a-sem-fio-dual-band-wifi-repetidor-de-sinal-de-rede-extender,
Original xiaomi wi fi amplificador pro 300mbps wifi repetidor mijia wi-fi sinal 2.4g extensor,"R$ 91,94",,https://www.buscape.com.br/modem-e-roteador/original-xiaomi-wi-fi-amplificador-pro-300mbps-wifi-repetidor-mijia-wi-fi-sinal-2-4g-extensor,
Roteador Access Point Corporativo De Teto Com Gerenciamento Centralizado Ap310,"R$ 609,00",,https://www.buscape.com.br/modem-e-roteador/roteador-access-point-corporativo-de-teto-com-gerenciamento-centralizado-ap310,
Roteador Wireless TP-Link Deco M3 Ac1200 1200mbps 2cps,"R$ 710,01",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-deco-m3-ac1200-1200mbps-2cps,
Roteador Wireless Mesh Twibi Giga Intelbras 2 Antenas Internas Dual Band 2 Unidades,"R$ 879,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mesh-twibi-giga-intelbras-2-antenas-internas-dual-band-2-unidades,
Roteador Wireless Mesh TP-Link AC1200 Deco E4 Pack Com 3 Peças,"R$ 1.081,86",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mesh-tp-link-ac1200-deco-e4-pack-com-3-pecas,
Roteador Tp-Link Archer Xr500V Wireless Dual Band Ac1200,"R$ 608,63",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-xr500v-wireless-dual-band-ac1200,
Roteador TP-Link TL-WR840N ,"R$ 119,07",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-tl-wr840n,
Roteador Mont. Wifi 4 portas 10/100/1000 IPV6 1200AC,"R$ 349,00",,https://www.buscape.com.br/modem-e-roteador/roteador-mont-wifi-4-portas-10-100-1000-ipv6-1200ac,
Roteador Wireless Dual Band Ac 1200Mbps Rf 1200,"R$ 207,29",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-dual-band-ac-1200mbps-rf-1200,
Roteador Wireless Intelbras AC 1200MBPS 4NTENAS - 4750075,"R$ 253,89",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-ac-1200mbps-4ntenas-4750075,
Roteador tp-link Dual Band AC1200 Archer C5W,"R$ 229,90",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-dual-band-ac1200-archer-c5w,
DSL-2740E,"R$ 139,90",,https://www.buscape.com.br/modem-e-roteador/modem-roteador-300-mbps-dsl-2740e-d-link,D-Link
Roteador TP-Link Deco E3 Archer AC1200,"R$ 359,91",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-deco-e3-archer-ac1200,
TL-MR3420 3G/4G,"R$ 237,46",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mbps-tl-mr3420-3g-4g-tp-link,TP-Link
Roteador AC1200 Wireless Dual Band Gigabit VoIP GPON Archer XR500v,"R$ 496,71",,https://www.buscape.com.br/modem-e-roteador/roteador-ac1200-wireless-dual-band-gigabit-voip-gpon-archer-xr500v,
Adaptador Tp-Link Wireless Tl-Wn8200nd Usb 300Mbps - Tpl0172,,,https://www.buscape.com.br/modem-e-roteador/adaptador-tp-link-wireless-tl-wn8200nd-usb-300mbps-tpl0172,
Repetidor de Sinal para Celular 700MHZ 70DB RP770 Aquario,"R$ 2.303,48",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-para-celular-700mhz-70db-rp770-aquario,
Extensor de Alcance Wi-Fi Intelbras IWE 3001 - 300Mbps - Repetidor de Sinal - com 2 Antenas,"R$ 217,79",,https://www.buscape.com.br/modem-e-roteador/extensor-de-alcance-wi-fi-intelbras-iwe-3001-300mbps-repetidor-de-sinal-com-2-antenas,
RoteadorTP-Link Wireless AC1200 Archer C5 W Giga 4 Antenas Dual,"R$ 281,80",,https://www.buscape.com.br/modem-e-roteador/roteadortp-link-wireless-ac1200-archer-c5-w-giga-4-antenas-dual,
"Xiaomi-roteador mi 4a versão gigabit, 2.4ghz, 5ghz, repetidor wi-fi, grande memória de 1167mb, ddr3,","R$ 143,60",,https://www.buscape.com.br/modem-e-roteador/xiaomi-roteador-mi-4a-versao-gigabit-2-4ghz-5ghz-repetidor-wi-fi-grande-memoria-de-1167mb-ddr3,
TD-W8961N,"R$ 189,00",,https://www.buscape.com.br/modem-e-roteador/modem-roteador-300-mbps-tp-link-td-w8961n,TP-Link
Access Point TP-Link Omada EAP225 AC1350 867Mbps com MU-MIMO,"R$ 726,00",,https://www.buscape.com.br/modem-e-roteador/access-point-tp-link-omada-eap225-ac1350-867mbps-com-mu-mimo,
Roteador Wireless Archer C21 Dual Band Tp-link Ac750,"R$ 155,76",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-archer-c21-dual-band-tp-link-ac750,
Archer AC1350,"R$ 218,70",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-450-mbps-867-tp-link,TP-Link
Roteador Wireless AC1200 Gigabit RE015 Multilaser,"R$ 224,99",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-ac1200-gigabit-re015-multilaser,
"ROTEADOR WIRELESS TP-LINK AX1500 GIGABIT 4 ANt, ARCHER ax10","R$ 849,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-ax1500-gigabit-4-ant-archer-ax10,
3g 4g Para lte Huawei Modem Router High Gain sma Connettore W,"R$ 86,20",,https://www.buscape.com.br/modem-e-roteador/3g-4g-para-lte-huawei-modem-router-high-gain-sma-connettore-w,
Repetidor De Sinal Wifi 2 Antenas 1200mbps Amplificador,"R$ 75,19",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wifi-2-antenas-1200mbps-amplificador,
Roteador TP-Link MU-MIMO AC1900 - Archer C80,"R$ 363,60",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-mu-mimo-ac1900-archer-c80,
"Roteador Wireless TP Link TL-WR829N Multimodo, 300Mbps, 2 Portas LAN, 2 Antenas","R$ 86,45",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-tl-wr829n-multimodo-300mbps-2-portas-lan-2-antenas,
Mikrotik Routerboard Rb 3011Uias-Rm L5,"R$ 1.139,05",,https://www.buscape.com.br/modem-e-roteador/mikrotik-routerboard-rb-3011uias-rm-l5,
Repetidor De Sinal Wi-Fi Wireless 300Mbps,"R$ 89,62",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wi-fi-wireless-300mbps,
Roteador Wireless TP-Link - Wifi 6 AX3000 - Deco X60 Mesh - (Pack c/ 3),"R$ 3.099,99",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-wifi-6-ax3000-deco-x60-mesh-pack-c-3,
Roteador Wireless Gigabit Dual Band 2.4/5Ghz Ac1200,"R$ 189,71",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-gigabit-dual-band-2-4-5ghz-ac1200,
Roteador AX1500 wi-fi 6 archer AX10,"R$ 579,00",,https://www.buscape.com.br/modem-e-roteador/roteador-ax1500-wi-fi-6-archer-ax10,
Roteador 3 Antenas 300Mbps Ipv6 2.4 Ghz Multilaser Re163v,"R$ 94,10",,https://www.buscape.com.br/modem-e-roteador/roteador-3-antenas-300mbps-ipv6-2-4-ghz-multilaser-re163v,
Suporte De Parede Para Roteador Intelbras Mesh Twibi Giga,"R$ 55,34",,https://www.buscape.com.br/modem-e-roteador/suporte-de-parede-para-roteador-intelbras-mesh-twibi-giga,
Roteador Mikrotik Routerboard Rb750R2 Hex Lite L4 850Mhz,"R$ 354,33",,https://www.buscape.com.br/modem-e-roteador/roteador-mikrotik-routerboard-rb750r2-hex-lite-l4-850mhz,
Repetidor De Sinal Wi-fi Ac1200 Dual-band Tp-link Re305,"R$ 435,53",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wi-fi-ac1200-dual-band-tp-link-re305,
Roteador Cisco 2901 K9 V.04 + 3 Interfaces WAN,"R$ 2.810,60",,https://www.buscape.com.br/modem-e-roteador/roteador-cisco-2901-k9-v-04-3-interfaces-wan,
Roteador TP-LINK ARCHER C20 AC750 DUAL BAND,"R$ 171,82",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-c20-ac750-dual-band,
Roteador Tp-Link Archer C6 Gigabit Wireless AC1200,"R$ 350,30",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-c6-gigabit-wireless-ac1200,
Access Point Intelbras Ap 360  /,"R$ 503,41",,https://www.buscape.com.br/modem-e-roteador/access-point-intelbras-ap-360,
Roteador Wireless Tp-Link Deco M9 Plus Ac2200 2-Pack,"R$ 1.699,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-deco-m9-plus-ac2200-2-pack,
Archer C8,"R$ 2.282,51",,https://www.buscape.com.br/modem-e-roteador/roteador-1300-mbps-archer-c8-tp-link,TP-Link
3g 4g Para Huawei lte Modem Roteador Alto Ganho sma Connettore fita impermeável,"R$ 49,30",,https://www.buscape.com.br/modem-e-roteador/3g-4g-para-huawei-lte-modem-roteador-alto-ganho-sma-connettore-fita-impermeavel,
Roteador Wireless D-Link Dir-841 Ac 1200Mbps 4 Antenas,"R$ 259,40",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-d-link-dir-841-ac-1200mbps-4-antenas,
Onu GPON Giga G103  Tenda,"R$ 118,27",,https://www.buscape.com.br/modem-e-roteador/onu-gpon-giga-g103-tenda,
Roteador WiFi 300Mbps Xiaomi - Mi router 4C,,,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-300mbps-xiaomi-mi-router-4c,
Roteador TP-Link Load Balance Broadband - TL-R470T+,,,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-load-balance-broadband-tl-r470t,
Repetidor De Sinal Mini Roteador 4 Antenas Wifi Amplificador,,,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-mini-roteador-4-antenas-wifi-amplificador,
Roteador Mercusys Wireless AC1200 AC12G 4ANT Giga,,,https://www.buscape.com.br/modem-e-roteador/roteador-mercusys-wireless-ac1200-ac12g-4ant-giga,
Roteador Mesh Twibi Giga+ Ac1200 Dual Band Unidade 4750078,,,https://www.buscape.com.br/modem-e-roteador/roteador-mesh-twibi-giga-ac1200-dual-band-unidade-4750078,
TL-R480T,,,https://www.buscape.com.br/modem-e-roteador/roteador-100-mbps-tl-r480t-tp-link,TP-Link
RE160,,,https://www.buscape.com.br/modem-e-roteador/roteador-access-point-wireless-300-mbps-re160-multilaser,Multilaser
