model,price,reviews,sells,url,vendor
Deco,1539.23,(108),18,https://produto.mercadolivre.com.br/MLB-2601599011-roteador-tp-link-deco-m5-ac1300-dual-band-mesh-gigabit-3pack-_JM,TP-Link
Wireless,78.99,(54),970,https://produto.mercadolivre.com.br/MLB-696340210-repetidor-expansor-wifi-sinal-wireless-antena-sinal-internet-_JM,virtual kar
LV-WR09,104.90,(423),38,https://produto.mercadolivre.com.br/MLB-2667479981-repetidor-wi-fi-4-antenas-amplificador-de-sinal-tomada-_JM,Pix-Link
TL-WA850RE,150,(8811),73,https://produto.mercadolivre.com.br/MLB-756319083-tp-link-850re-repetidor-de-sinal-wireless-300mbps-_JM,TP-Link
Deco,2840,(27),31,https://produto.mercadolivre.com.br/MLB-2072420251-tp-link-deco-m9-plus-mesh-wi-fi-ac2200-tri-band-3unidades-_JM,TP-Link
TL,129.49,(4936),26,https://produto.mercadolivre.com.br/MLB-1244266600-repetidor-de-sinal-wi-fi-tp-link-ti-wa850re-promoco-_JM,TP-Link
WS5800,1068,(44),3,https://produto.mercadolivre.com.br/MLB-2739722653-huawei-ac-wifi6mesh3-router-ws8100-ax3000-giga-245ghz-kit-_JM,Huawei
Deco,3298,(71),36,https://produto.mercadolivre.com.br/MLB-1889938811-kit-3-roteadores-sistema-mesh-wifi-6-tp-link-deco-x60-ax3000-_JM,TP-Link
Archer,309.90,(5),484,https://produto.mercadolivre.com.br/MLB-2709691158-roteador-tp-link-archer-c6-wireless-gigabit-mimo-ac1200-v30-_JM,TP-Link
Omada,210.93,(48),2255,https://www.mercadolivre.com.br/access-point-indoor-tp-link-omada-eap110-branco/p/MLB15354537?pdp_filters=item_id:MLB1725078624,TP-Link
Mi,138.69,(271),32,https://produto.mercadolivre.com.br/MLB-2080535521-roteador-wi-fi-mi-router-4a-xiaomi-1200mbps-_JM,Xiaomi
Deco,31.90,(17),661,https://produto.mercadolivre.com.br/MLB-1789954646-kit-3-suportes-de-parede-para-roteador-tplink-deco-m5-branco-_JM,TP-Link
Mi,1034.55,(4),56,https://produto.mercadolivre.com.br/MLB-2166710979-kit-2x-roteador-xiaomi-mi-router-ax3000-wifi-6-mesh-original-_JM,Xiaomi
Mi,2099,(28),1,https://produto.mercadolivre.com.br/MLB-2836745820-kit-3x-roteador-xiaomi-mi-router-2-ax3000-e-1-ax6000-wifi-6-_JM,Xiaomi
Archer,410.95,(17),277,https://www.mercadolivre.com.br/roteador-access-point-tp-link-archer-c1200-preto/p/MLB13987150?pdp_filters=category:MLB5867,TP-Link
Mi,78.36,(1074),198,https://produto.mercadolivre.com.br/MLB-1921106798-repetidor-xiaomi-mi-pro-300m-preto-100v240v-_JM,Xiaomi
LV-WR09,94.90,(5358),409,https://produto.mercadolivre.com.br/MLB-2717114069-repetidor-wifi-2800m-4-antenas-amplificador-de-sinal-_JM,Pix-Link
LV-WR09,99.90,(423),37,https://produto.mercadolivre.com.br/MLB-2198397676-repetidor-4-antenas-pixlink-2800m-aumenta-sinal-wifi-rapido-_JM,Pix-Link
Orbi,2222.05,(7),58,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-netgear-orbi-rbk50-branco-2-unidades/p/MLB9141031?pdp_filters=category:MLB5867,Netgear
DIR-853,459.99,(154),131,https://produto.mercadolivre.com.br/MLB-1403041886-roteador-d-link-ac1300-dir-853-dual-band-7dbi-gigabit-ipv6-_JM,D-Link
Archer,240,(4),136,https://produto.mercadolivre.com.br/MLB-1397941050-roteador-tp-link-archer-c50-wi-fi-ac1200-check-in-facebook-_JM,TP-Link
TL-WPA4220KIT,452.90,(85),732,https://www.mercadolivre.com.br/adaptador-powerline-tp-link-tl-wpa4220kit-v5-branco-220v-2-unidades/p/MLB18428217?pdp_filters=category:MLB5867,TP-Link
Deco,1999,(71),15,https://produto.mercadolivre.com.br/MLB-2166740941-access-point-roteador-wmm-tp-link-deco-x60-v3-2-unidades-_JM,TP-Link
Deco,1579,(58),5,https://produto.mercadolivre.com.br/MLB-2663090210-access-point-sistema-wi-fi-mesh-decox20-branco-2-unid-_JM,TP-Link
TL-WR841HP,389,(2089),332,https://produto.mercadolivre.com.br/MLB-1100661042-rot-wireless-quebra-parede-tl-wr-841hp-1000mw-ant-8dbi-nf-_JM,TP-Link
Mi,531,(80),799,https://www.mercadolivre.com.br/roteador-xiaomi-mi-ax1800-preto/p/MLB18621942?pdp_filters=category:MLB5867,Xiaomi
A9,112.13,(42),544,https://www.mercadolivre.com.br/access-point-repetidor-tenda-a9-branco/p/MLB10696110?pdp_filters=category:MLB5867,Tenda
MW300RE,115,(154),6,https://produto.mercadolivre.com.br/MLB-1898128898-repetidor-sinal-wi-fi-mercusys-mw300re-300mbps-3-antenas-_JM,Mercusys
MW301R,75.04,(1268),205,https://produto.mercadolivre.com.br/MLB-1912594329-roteador-mercusys-wireless-n-300mbps-mw301r-_JM,Mercusys
Deco,715,(6),107,https://produto.mercadolivre.com.br/MLB-1900508101-access-point-roteador-wi-fi-mesh-tp-link-deco-m4-2-unid-_JM,TP-Link
Deco,3198,(71),13,https://produto.mercadolivre.com.br/MLB-2047718729-roteador-sistema-mesh-wi-fi-6-tp-link-deco-x60-ax3000-pack-3-_JM,TP-Link
TL-WA855RE V4,155.90,(337),115,https://produto.mercadolivre.com.br/MLB-1696541655-repetidor-de-sinal-tp-link-wifi-300mbps-2-antenas-tl-wa855re-_JM,TP-Link
AC1750,454.90,(1152),186,https://produto.mercadolivre.com.br/MLB-1193968715-repetidor-tp-link-tl-re450-ac1750-dual-band-com-nota-fiscal-_JM,TP-Link
LV-WR09,118.90,(5358),495,https://produto.mercadolivre.com.br/MLB-1390840217-repetidor-roteador-pixlink-wireless-4-antenas-2800m-wi-fi-_JM,Pix-Link
Deco,499,(1235),14,https://produto.mercadolivre.com.br/MLB-2676439912-roteador-sistema-wi-fi-mesh-tp-link-deco-m5-branco-100v240v-_JM,TP-Link
MW301R rotiador multiplicador de sinal molden wi fi 300 mbps longo alcance,83.48,(1268),16,https://produto.mercadolivre.com.br/MLB-2691974434-roteador-mercusys-wireless-n-300-mbps-mw301r-2antenas-bivolt-_JM,Mercusys
TL-MR3020,218,(9),1141,https://produto.mercadolivre.com.br/MLB-1079295738-mini-roteador-wi-fi-portatil-3g4g-tplink-tl-mr3020-_JM,TP-Link
Deco,990,(1235),70,https://produto.mercadolivre.com.br/MLB-1909485171-access-point-roteador-wi-fi-mesh-tp-link-deco-m5-bivolt-2-pc-_JM,TP-Link
Mi,528,(22),359,https://produto.mercadolivre.com.br/MLB-2007352427-roteador-xiaomi-mi-router-ax3000-wi-fi-6-mesh-_JM,Xiaomi
Archer,250,(341),4119,https://www.mercadolivre.com.br/roteador-tp-link-archer-c5-v4-branco/p/MLB15982162?pdp_filters=category:MLB5867,TP-Link
Mi,97.72,(1074),16,https://produto.mercadolivre.com.br/MLB-2794343742-roteador-repetidor-sinal-wireles-xiaomi-mi-wifi-extender-pro-_JM,Xiaomi
TL-WA855RE,169.89,(12),93,https://produto.mercadolivre.com.br/MLB-1524793869-repetidor-de-sinal-wireless-wi-fi-300mbps-tp-link-ti-wa855re-_JM,TP-Link
Archer,437,(176),17,https://produto.mercadolivre.com.br/MLB-2621787738-roteador-wmm-tp-link-archer-ax10-wi-fi-6-gigabit-110v220v-_JM,TP-Link
Wi-Fi repeater,109,(19),506,https://produto.mercadolivre.com.br/MLB-1921693694-repetidor-wi-fi-900mbps-sem-fio-amplificador-wireless-_JM,Wireless-n Repeater
Pro,149.99,(423),2,https://produto.mercadolivre.com.br/MLB-1882441676-repetidor-de-sinal-wifi-sem-fio-wireless-melhore-seu-wi-fi-_JM,Xiaomi
TL-WA850RE,178,(8811),479,https://produto.mercadolivre.com.br/MLB-1887720712-repetidor-expansor-de-sinal-wi-fi-tp-link-wa850re-300mbps-_JM,TP-Link
DIR-842,213.74,(816),159,https://produto.mercadolivre.com.br/MLB-1902887301-roteador-wireless-d-link-ac1200-dir-842-dual-band-gigabit-_JM,D-Link
Archer,190.90,(44),49,https://produto.mercadolivre.com.br/MLB-2049840295-roteador-tplink-archer-c54-roteador-wi-fi-dual-band-ac1200-_JM,TP-Link
MW301R,75.04,(1268),528,https://produto.mercadolivre.com.br/MLB-1912698848-roteador-wireless-tplink-mercusys-mw301r-300mbps-envio-24hs-_JM,Mercusys
GF 1200,199.99,(175),103,https://produto.mercadolivre.com.br/MLB-2168566913-roteador-intelbras-wireless-gf-1200-4-portas-dual-wi-force-_JM,Intelbras
300mbps,54.99,(7),88,https://produto.mercadolivre.com.br/MLB-2008931854-aumentar-sinal-wifi-300mbps-roteador-internet-superinfo-_JM,SUPERINFO
300mbps,58.99,(336),9557,https://produto.mercadolivre.com.br/MLB-1702490266-repetidor-amplificador-de-sinal-wifi-300mbps-botao-wps-_JM,7evenBrasil
W4-300F,124.42,(25),55,https://produto.mercadolivre.com.br/MLB-2218457839-roteador-wifi-300mbps-intelbras-wi-force-w4-300f-_JM,Intelbras
Archer,179.22,(1235),26575,https://www.mercadolivre.com.br/roteador-access-point-wds-bridge-wmm-tp-link-archer-c50-v4-branco-220v/p/MLB15304684?pdp_filters=item_id:MLB1703252981,TP-Link
Powerline,449.95,(85),10,https://produto.mercadolivre.com.br/MLB-1298599191-wpa4220-kit-tp-link-starter-kit-powerline-av600-wireless-_JM,TP-Link
Deco,1119,(648),12,https://produto.mercadolivre.com.br/MLB-1544849294-roteador-mesh-tp-link-deco-m4-3-pack-ac1200-wifi-sj-_JM,TP-Link
Archer,227.04,(126),2420,https://www.mercadolivre.com.br/roteador-access-point-tp-link-archer-c50-v1-4-antenas-branco-220v/p/MLB17894917?pdp_filters=category:MLB5867,TP-Link
TL-WR829N roteador e repetidor de sinal longo alcance wi fi,100.76,(34),6,https://produto.mercadolivre.com.br/MLB-2697722555-roteador-wireless-tl-wr829n-4-em-1-bivolt-2-antenas-tplink-_JM,TP-Link
Deco,1006,(648),3,https://produto.mercadolivre.com.br/MLB-2204454573-tp-link-deco-_JM,TP-Link
Deco,948,(449),8,https://produto.mercadolivre.com.br/MLB-1725160931-roteador-wi-fi-mesh-tp-link-deco-e4-ac1200-mumimo-pack-com-3-_JM,TP-Link
TL-WA850RE,144.99,(8811),26,https://produto.mercadolivre.com.br/MLB-2614301257-repetidor-de-sinal-wireless-tp-link-300mbps-tl-wa850re-_JM,TP-Link
Omada,687.66,(20),1135,https://www.mercadolivre.com.br/access-point-outdoor-wmm-tp-link-omada-eap225-outdoor-v1-branco-220v/p/MLB18459896?pdp_filters=item_id:MLB1968304069,TP-Link
Nest Wifi,1231.12,(23),13,https://produto.mercadolivre.com.br/MLB-1978969948-google-nest-wifi-roteador-mesh-ac2200-2nd-gen-com-nf-_JM,Google
Deco,930.07,(449),14,https://produto.mercadolivre.com.br/MLB-1735640502-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-e4-_JM,TP-Link
Nest Wifi,2023.12,(23),10,https://produto.mercadolivre.com.br/MLB-2012186146-google-nest-wifi-roteador-mesh-ac2200-kit-c-2-unidades-_JM,Google
Deco,1895.64,(27),27,https://produto.mercadolivre.com.br/MLB-2042465966-roteador-mesh-tp-link-deco-m9-plus-branco-2-unidades-_JM,TP-Link
LV-WR09,99,(423),6,https://produto.mercadolivre.com.br/MLB-2061451782-repetidor-wifi-2800m-4-antenas-sem-fio-de-sinal-lv-wr09-_JM,Pix-Link
TL-WA850RE,144.90,(8811),55,https://produto.mercadolivre.com.br/MLB-2064944307-repetidor-de-sinal-wi-fi-tp-link-tl-wa850re-wireless-300mbps-_JM,TP-Link
Omada,214.79,(49),3,https://produto.mercadolivre.com.br/MLB-2039580299-access-point-montavel-em-teto-wireless-n-eap115-300mbps-_JM,TP-Link
DR4 300M,50.99,(49),892,https://produto.mercadolivre.com.br/MLB-1745240963-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,DHJ
Twibi Giga,397,(454),22,https://produto.mercadolivre.com.br/MLB-1875829340-1-roteador-wi-fi-mesh-intelbras-twibi-giga-original-intelbra-_JM,Intelbras
DIR-846,298,(220),4,https://produto.mercadolivre.com.br/MLB-2741477216-roteador-d-link-dir-846-wireless-100v240v-_JM,D-Link
Repetidor 4 Antenas,97.99,(77),1841,https://produto.mercadolivre.com.br/MLB-1856997786-repetidor-wi-fi-mini-roteador-wireless-4-antenas-2800m-_JM,IMPORTADS
Deco,3040,(71),5,https://produto.mercadolivre.com.br/MLB-2176029734-sistema-wi-fi-mesh-roteador-wmm-tp-link-deco-x60-c-3-unid-_JM,TP-Link
Deco,924.21,(1235),3,https://produto.mercadolivre.com.br/MLB-2757370307-roteador-sistema-wi-fi-mesh-tp-link-deco-m5-100v240v-2-un-_JM,TP-Link
Roteadores Wi-Fi,468.36,(11),214,https://produto.mercadolivre.com.br/MLB-1811823034-kit-roteador-extensor-wi-fi-mesh-deco-e3-bivolt-tp-link-_JM,TP-Link
Kit Twibi Fast,466.65,(377),134,https://produto.mercadolivre.com.br/MLB-1492714618-kit-2-roteador-wifi-mesh-twibi-fast-intelbras-alcance-200m2-_JM,Intelbras
TL-WR840N,118.79,(2505),32,https://produto.mercadolivre.com.br/MLB-1929158600-roteador-wireless-tp-link-n-300mbps-tl-wr840n-_JM,TP-Link
A9,144.82,(34),4,https://produto.mercadolivre.com.br/MLB-2667213729-repetidor-extensor-de-alcance-universal-wifi-300mbps-a9-_JM,Tenda
300mbps,89.99,(7),51,https://produto.mercadolivre.com.br/MLB-2042137554-wifi-sinal-300m-wireless-n-amplificador-_JM,Repeater
TL-WA850RE,156.15,(4936),9,https://produto.mercadolivre.com.br/MLB-2076258188-repetidor-expansor-tp-link-wi-fi-network-300mbps-tl-wa850re-_JM,TP-Link
Deco,516.88,(1235),2,https://produto.mercadolivre.com.br/MLB-2220580843-access-point-roteador-wi-fi-mesh-tp-link-deco-m5-100v240v-_JM,TP-Link
LV-WR09,104.90,(423),9,https://produto.mercadolivre.com.br/MLB-2691588184-repetidor-wifi-4-antenas-amplificador-de-sinal-2800m-pixlink-_JM,Pix-Link
Deco,1177.81,(648),2,https://produto.mercadolivre.com.br/MLB-1723656076-roteador-tp-link-sistema-wi-fi-mesh-ac1200-deco-m4-3-pack-_JM,TP-Link
Parede,28.90,(15),335,https://produto.mercadolivre.com.br/MLB-1814130704-kit-2-suportes-de-parede-triangular-para-roteador-tp-link-m5-_JM,Impressionante3D
Reteador,103.40,(118),17,https://produto.mercadolivre.com.br/MLB-1356103173-roteador-wifi-300mbps-n301-tenda-_JM,Tenda
Mi,219.49,(7),74,https://produto.mercadolivre.com.br/MLB-2178282091-repetidor-sinal-wifi-xiaomi-range-extender-ac1200-ra75-nf-_JM,Xiaomi
TL-WR849N,420,(3587),288,https://produto.mercadolivre.com.br/MLB-1141001523-roteador-wireless-n-300mbps-tl-wr849n-tplink-_JM,TP-Link
Mi,169.49,(39),15,https://produto.mercadolivre.com.br/MLB-2660422430-repetidor-wifi-mi-range-extender-ac1200-_JM,Xiaomi
ACtion,389.99,(2204),7,https://produto.mercadolivre.com.br/MLB-2128481335-rg1200-roteador-wifi-gigabit-intelbras-potente-quebra-parede-_JM,Intelbras
MW325R,122.90,(121),22,https://produto.mercadolivre.com.br/MLB-2067004756-roteador-wireless-mercusys-mw325r-n-300mbps-4-antenas-_JM,Mercusys
DR4,78.80,(208),4243,https://produto.mercadolivre.com.br/MLB-916551136-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,Haiz
Archer,1970,(88),2,https://produto.mercadolivre.com.br/MLB-1805272495-roteador-tp-link-archer-ax6000-ultima-geraco-_JM,TP-Link
EXO,499,(21),379,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-roteador-d-link-exo-dir-1360-preto-100v240v/p/MLB16193331?pdp_filters=category:MLB5867,D-Link
Mi,188.10,(271),8,https://produto.mercadolivre.com.br/MLB-2195446228-roteador-wireless-xiaomi-mi-4a-ac1200-dvb4230gl-dual-band-_JM,Xiaomi
DRA-1360,281,(9),10,https://produto.mercadolivre.com.br/MLB-2663201592-sistema-wi-fi-mesh-repetidor-d-link-dra-1360-110v240v-_JM,D-Link
Roteador 4G,738.45,(4),97,https://produto.mercadolivre.com.br/MLB-1264563139-modem-roteador-wifi-wld71-t5-vivo-box-3g-4g-rural-para-chip-_JM,WNC
Deco,374,(648),2,https://produto.mercadolivre.com.br/MLB-2718882345-access-point-roteador-tp-link-deco-m4-wi-fi-mesh-dual-band-_JM,TP-Link
Giga+,389,(312),43,https://produto.mercadolivre.com.br/MLB-2054686549-roteador-intelbras-twibi-giga-mesh-24-a-5-ghz-180m2-nfe-_JM,Intelbras
Archer,397,(543),5,https://produto.mercadolivre.com.br/MLB-2808140828-roteador-tp-link-archer-c80-gigabit-wireless-mu-mimo-ac1900-_JM,TP-Link
Twibi Fast,217.90,(214),12,https://produto.mercadolivre.com.br/MLB-2670285764-roteador-sistema-wi-fi-mesh-intelbras-twibi-fast-_JM,Intelbras
Archer,284.90,(1235),6,https://produto.mercadolivre.com.br/MLB-2176966428-roteador-wireless-tp-link-ac-1200-dual-band-c50-archer-_JM,TP-Link
Archer,245,(81),6,https://produto.mercadolivre.com.br/MLB-2760679860-roteador-wireless-tp-link-archer-c60-dual-band-ac1350-branco-_JM,TP-Link
Omada,248,(49),3,https://produto.mercadolivre.com.br/MLB-2116324456-access-point-indoor-tp-link-eap115-24ghz-300mbps-wireless-_JM,TP-Link
LV-WR09,109.90,(5358),61,https://produto.mercadolivre.com.br/MLB-1935945474-repetidor-wifi-4-antenas-amplificador-sinal-2800m-original-_JM,Pix-Link
TL-MR3420,210,(47),5,https://produto.mercadolivre.com.br/MLB-1787455011-tl-mr3420-tp-link-wi-fi-sfio-300mb-roteador-2-antenas-_JM,TP-Link
Deco,495,(1235),50,https://produto.mercadolivre.com.br/MLB-1825385965-access-point-roteador-sistema-mesh-wi-fi-tp-link-deco-m5-_JM,TP-Link
LV-WR09,99,(5358),11,https://produto.mercadolivre.com.br/MLB-2085691335-roteador-repetidor-wifi-pix-link-branco-100v240v-4-antenas-_JM,Pix-Link
Archer,343,(382),157,https://produto.mercadolivre.com.br/MLB-2202453521-roteador-tp-link-wireless-gigabit-mu-mimo-ac1200-archer-c6-_JM,TP-Link
Auranet EAP,1200,(18),4,https://produto.mercadolivre.com.br/MLB-1799312868-access-point-wireless-gigabit-montavel-em-teto-ac1750-eap245-_JM,TP-Link
Deco,1998,(58),31,https://produto.mercadolivre.com.br/MLB-1961964479-roteador-mesh-tp-link-deco-x20-ax1800-wi-fi-6-2-pack-_JM,TP-Link
LV-WR09,114.97,(5358),22,https://produto.mercadolivre.com.br/MLB-1621303002-repetidor-roteador-de-sinal-wi-fi-300mbps-50-metros-pix-link-_JM,Pix-Link
TL-WA850RE,155.55,(8811),3,https://produto.mercadolivre.com.br/MLB-1835739374-repetidor-wi-fi-n-300mbps-tl-wa850re-tp-link-_JM,TP-Link
Archer,352.50,(1235),1024,https://produto.mercadolivre.com.br/MLB-1691457334-roteador-wi-fi-4-antenas-dual-band-archer-c50-ac1200-tp-link-_JM,TP-Link
DAP-1325,128,(362),1,https://produto.mercadolivre.com.br/MLB-2820518591-repetidor-wi-fi-d-link-dap-1325-300mbps-c-wpsrj45-_JM,D-Link
LV-WR09,95.90,(5358),136,https://produto.mercadolivre.com.br/MLB-1362417961-repetidor-wifi-4-antenas-pixlink-ampliador-de-sinal-1200mb-_JM,Pix-Link
MW301R,88.73,(1268),737,https://produto.mercadolivre.com.br/MLB-1285659344-roteador-mercusys-300mbps-mw301r-_JM,Mercusys
AC12G,217.55,(671),3,https://produto.mercadolivre.com.br/MLB-2057167350-roteador-wifi-mercusys-ac12g-gigabit-dual-band-4-antenas-_JM,Mercusys
2100 MBPS,365,(8),30,https://produto.mercadolivre.com.br/MLB-2168031733-roteador-mont-wifi-5-portas-101001000-ipv6-2100mbps-_JM,Greatek
Duas Antenas,103.99,(10),198,https://produto.mercadolivre.com.br/MLB-1626053543-repetidor-sinal-wifi-duas-antenas-1200m-24-ghz-pentrega-_JM,New
Deco,1389.99,(1235),8,https://produto.mercadolivre.com.br/MLB-1693629805-roteador-tp-link-deco-m5-ac1300-wireless-3-pack-cnfe-_JM,TP-Link
Deco,1128.02,(1235),1,https://produto.mercadolivre.com.br/MLB-2757376684-roteador-sistema-wi-fi-mesh-tp-link-deco-m5-100v240v-2-un-_JM,TP-Link
MW301R,109.99,(1268),214,https://produto.mercadolivre.com.br/MLB-1428945501-roteador-wireless-mercusys-mw301r-300mbps-_JM,Mercusys
Parede,19.90,(8),593,https://produto.mercadolivre.com.br/MLB-1814114113-suporte-de-parede-triangular-para-roteador-tp-link-m5-oferta-_JM,TP-Link
Deco,1519,(108),5,https://produto.mercadolivre.com.br/MLB-1322445868-roteador-mesh-tp-link-deco-m5-3-pack-ac1300-wifi-_JM,TP-Link
Repetidor WiFi,55,(45),1292,https://produto.mercadolivre.com.br/MLB-1182729261-repetidor-expansor-de-sinal-wifi-roteador-t25-pronta-entrega-_JM,BAISEC
Expandir Sinal Wifi,64.54,(41),514,https://produto.mercadolivre.com.br/MLB-1065713395-repetidor-wifi-repeater-300mbps-amplificador-wireless-n-_JM,Kapbom
TL-WA855RE,269,(1816),1,https://produto.mercadolivre.com.br/MLB-2771330467-repetidor-de-sinal-tl-wa855re-tp-link-300mbps-wi-fi-_JM,TP-Link
Deco,1638.91,(58),5,https://produto.mercadolivre.com.br/MLB-2029174739-roteador-mesh-tp-link-deco-x20-branco-2-unidades-_JM,TP-Link
LV-WR09,97.67,(1403),2689,https://produto.mercadolivre.com.br/MLB-1153985026-roteador-repetidor-expansor-amplificador-wifi-original-t28-_JM,Pix-Link
Archer,150.58,(707),76,https://produto.mercadolivre.com.br/MLB-1669024474-roteador-tp-link-wi-fi-dual-band-ac750-archer-c21-_JM,TP-Link
RF 301K,160,(1093),3,https://produto.mercadolivre.com.br/MLB-1544439048-roteador-wi-fi-intelbras-n-300-mbps-rf301k-_JM,Intelbras
TL-WA855RE,194.20,(1816),7,https://produto.mercadolivre.com.br/MLB-908366467-repetidor-de-sinal-wifi-tp-link-tl-wa855re-wireless-300-mbps-_JM,TP-Link
TL-WA855RE,188,(1816),460,https://produto.mercadolivre.com.br/MLB-1305780669-repetidor-e-extensor-de-sinal-wifi-tp-link-tl-wa855re-300mbps-wi-fi-_JM,TP-Link
DIR-842,198,(523),8,https://produto.mercadolivre.com.br/MLB-2806751240-roteador-wireless-d-link-preto-dir842-bivolt-_JM,D-Link
Deco,1558.97,(1235),8,https://produto.mercadolivre.com.br/MLB-2015325150-roteador-wi-fi-mesh-tp-link-deco-m5-bivolt-3-unidades-_JM,TP-Link
RE163V,154.90,(349),11,https://produto.mercadolivre.com.br/MLB-1939358869-roteador-multilaser-wireless-wifi-sem-fio-300mbps-3-antenas-_JM,Multilaser
DAP-1610,217.90,(144),5,https://produto.mercadolivre.com.br/MLB-2696293234-repetidor-wifi-ac1200-dap-1610-2-antenas-novo-branco-nf-_JM,D-Link
Archer,719,(5532),12,https://produto.mercadolivre.com.br/MLB-2706890405-roteador-wireless-tp-link-archer-ac20-ac750-kit-10-unidades-_JM,TP-Link
TL-WA855RE,242.89,(1816),8,https://produto.mercadolivre.com.br/MLB-1491068599-repetidor-extensor-wi-fi-2-ant-300mbps-tp-link-tl-wa855re-_JM,TP-Link
Wifi,398,(114),19,https://produto.mercadolivre.com.br/MLB-2698642287-roteador-google-wi-fi-mesh-_JM,Google
LV-WR09,109.90,(5358),17,https://produto.mercadolivre.com.br/MLB-1935945582-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,Pix-Link
